ID,NAME,md_HHinc_Est2016
6073020023,60730200.23,65387
6073020024,60730200.24,58024
6073020025,60730200.25,58452
6073020026,60730200.26,62264
6073020027,60730200.27,102513
6073020028,60730200.28,36684
6073020029,60730200.29,37264
6073020103,60730201.03,87277
6073020105,60730201.05,67549
6073020106,60730201.06,66055
6073020107,60730201.07,71827
6073020108,60730201.08,41944
6073020109,60730201.09,78110
6073020202,60730202.02,33358
6073020206,60730202.06,42572
6073020207,60730202.07,34603
6073020208,60730202.08,61136
6073020209,60730202.09,36488
6073020210,60730202.1,47250
6073020211,60730202.11,43031
6073020213,60730202.13,32698
6073020214,60730202.14,29601
6073020304,60730203.04,75822
6073020305,60730203.05,62362
6073020306,60730203.06,59958
6073020307,60730203.07,68015
6073020308,60730203.08,30442
6073020309,60730203.09,70663
6073020401,60730204.01,114432
6073020403,60730204.03,79651
6073020404,60730204.04,75443
6073020405,60730204.05,122255
6073020500,60730205,42593
6073020601,60730206.01,45050
6073020602,60730206.02,51059
6073020705,60730207.05,85991
6073020706,60730207.06,112000
6073020707,60730207.07,44494
6073020708,60730207.08,87101
6073020709,60730207.09,90179
6073020710,60730207.1,109698
6073020801,60730208.01,88679
6073020805,60730208.05,60944
6073020806,60730208.06,53919
6073020807,60730208.07,91771
6073020809,60730208.09,72443
6073020810,60730208.1,113459
6073020811,60730208.11,101191
6073020902,60730209.02,81000
6073020903,60730209.03,39650
6073020904,60730209.04,48373
6073021000,60730210,33148
6073021100,60730211,41250
6073021202,60730212.02,76635
6073021204,60730212.04,112500
6073021205,60730212.05,57708
6073021206,60730212.06,94327
6073021302,60730213.02,82026
6073021303,60730213.03,118040
6073021304,60730213.04,118571
6073021400,60730214,57371
6073021500,60730215,178984
6073021600,60730216,70652
6073021800,60730218,111250
6073021900,60730219,31667
6073022000,60730220,45800
6073022100,60730221,95882
6075010100,60750101,59519
6075010200,60750102,110536
6075010300,60750103,99120
6075010400,60750104,102986
6075010500,60750105,119750
6075010600,60750106,36949
6075010700,60750107,22425
6075010800,60750108,94875
6075010900,60750109,117181
6075011000,60750110,115100
6075011100,60750111,84442
6075011200,60750112,100139
6075011300,60750113,24426
6075011700,60750117,50223
6075011800,60750118,20800
6075011901,60750119.01,72364
6075011902,60750119.02,74077
6075012000,60750120,37219
6075012100,60750121,53595
6075012201,60750122.01,43698
6075012202,60750122.02,31202
6075012301,60750123.01,15272
6075012302,60750123.02,39081
6075012401,60750124.01,18979
6075012402,60750124.02,40453
6075012501,60750125.01,19328
6075012502,60750125.02,11971
6075012601,60750126.01,125139
6075012602,60750126.02,122212
6075012700,60750127,131568
6075012800,60750128,126716
6075012901,60750129.01,142500
6075012902,60750129.02,119007
6075013000,60750130,151477
6075013101,60750131.01,124063
6075013102,60750131.02,124330
6075013200,60750132,131806
6075013300,60750133,141019
6075013400,60750134,136700
6075013500,60750135,120714
6075015100,60750151,83750
6075015200,60750152,89440
6075015300,60750153,111250
6075015400,60750154,118674
6075015500,60750155,55313
6075015600,60750156,85625
6075015700,60750157,102152
6075015801,60750158.01,66698
6075015802,60750158.02,107143
6075015900,60750159,52479
6075016000,60750160,62719
6075016100,60750161,23840
6075016200,60750162,80651
6075016300,60750163,116928
6075016400,60750164,107254
6075016500,60750165,104097
6075016600,60750166,118167
6075016700,60750167,147237
6075016801,60750168.01,88929
6075016802,60750168.02,79167
6075016900,60750169,102218
6075017000,60750170,140152
6075017101,60750171.01,127065
6075017102,60750171.02,133079
6075017601,60750176.01,21154
6075017700,60750177,93056
6075017801,60750178.01,17113
6075017802,60750178.02,69833
6075017902,60750179.02,49271
6075018000,60750180,156897
6075020100,60750201,43933
6075020200,60750202,58838
6075020300,60750203,108750
6075020401,60750204.01,149886
6075020402,60750204.02,93479
6075020500,60750205,126971
6075020600,60750206,136761
6075020700,60750207,150670
6075020800,60750208,72632
6075020900,60750209,59896
6075021000,60750210,98260
6075021100,60750211,136780
6075021200,60750212,144886
6075021300,60750213,167708
6075021400,60750214,143846
6075021500,60750215,113819
6075021600,60750216,135395
6075021700,60750217,104698
6075021800,60750218,131012
6075022600,60750226,205865
6075022702,60750227.02,165551
6075022704,60750227.04,150938
6075022801,60750228.01,117188
6075022802,60750228.02,58772
6075022803,60750228.03,99375
6075022901,60750229.01,69013
6075022902,60750229.02,113750
6075022903,60750229.03,80972
6075023001,60750230.01,64583
6075023003,60750230.03,76528
6075023102,60750231.02,35951
6075023103,60750231.03,22697
6075023200,60750232,49583
6075023300,60750233,54566
6075023400,60750234,39750
6075025100,60750251,103700
6075025200,60750252,130099
6075025300,60750253,104545
6075025401,60750254.01,110313
6075025402,60750254.02,123313
6075025403,60750254.03,88262
6075025500,60750255,103275
6075025600,60750256,73730
6075025701,60750257.01,80565
6075025702,60750257.02,59926
6075025800,60750258,72868
6075025900,60750259,89896
6075026001,60750260.01,60694
6075026002,60750260.02,86900
6075026003,60750260.03,65282
6075026004,60750260.04,75962
6075026100,60750261,72350
6075026200,60750262,76137
6075026301,60750263.01,65625
6075026302,60750263.02,76386
6075026303,60750263.03,83047
6075026401,60750264.01,50694
6075026402,60750264.02,82969
6075026403,60750264.03,66875
6075026404,60750264.04,48000
6075030101,60750301.01,94857
6075030102,60750301.02,111651
6075030201,60750302.01,91387
6075030202,60750302.02,105457
6075030301,60750303.01,130234
6075030302,60750303.02,133984
6075030400,60750304,154769
6075030500,60750305,109352
6075030600,60750306,158421
6075030700,60750307,126875
6075030800,60750308,134481
6075030900,60750309,157820
6075031000,60750310,128517
6075031100,60750311,110417
6075031201,60750312.01,80462
6075031202,60750312.02,73839
6075031301,60750313.01,93750
6075031302,60750313.02,67438
6075031400,60750314,59487
6075032601,60750326.01,95854
6075032602,60750326.02,80357
6075032700,60750327,103648
6075032801,60750328.01,79764
6075032802,60750328.02,84946
6075032901,60750329.01,83169
6075032902,60750329.02,96208
6075033000,60750330,83896
6075033100,60750331,108018
6075033201,60750332.01,22895
6075033203,60750332.03,50946
6075033204,60750332.04,44922
6075035100,60750351,107482
6075035201,60750352.01,84817
6075035202,60750352.02,78542
6075035300,60750353,80352
6075035400,60750354,87598
6075040100,60750401,93875
6075040200,60750402,83867
6075042601,60750426.01,70100
6075042602,60750426.02,104943
6075042700,60750427,56765
6075042800,60750428,181125
6075045100,60750451,91206
6075045200,60750452,87664
6075047600,60750476,84625
6075047701,60750477.01,72981
6075047702,60750477.02,85769
6075047801,60750478.01,92881
6075047802,60750478.02,75091
6075047901,60750479.01,67407
6075047902,60750479.02,74500
6075060100,60750601,175259
6075060400,60750604,44200
6075060502,60750605.02,25434
6075060700,60750607,114597
6075061000,60750610,101667
6075061100,60750611,17218
6075061200,60750612,51818
6075061400,60750614,137469
6075061500,60750615,162690
6075980200,60759802,150000
6075980300,60759803,106944
6075980401,60759804.01,
6075980501,60759805.01,16473
6075980600,60759806,
6075980900,60759809,101000
6077000100,60770001,14800
6077000300,60770003,17060
6077000401,60770004.01,46133
6077000402,60770004.02,20241
6077000500,60770005,28807
6077000600,60770006,27799
6077000700,60770007,22134
6077000801,60770008.01,46875
6077000900,60770009,37059
6077001000,60770010,42840
6077001101,60770011.01,47056
6077001102,60770011.02,38750
6077001200,60770012,62404
6077001300,60770013,46098
6077001400,60770014,38669
6077001500,60770015,34977
6077001600,60770016,33406
6077001700,60770017,30694
6077001800,60770018,30625
6077001900,60770019,33197
6077002000,60770020,33021
6077002100,60770021,38565
6077002201,60770022.01,24136
6077002202,60770022.02,30019
6077002300,60770023,28728
6077002401,60770024.01,29564
6077002402,60770024.02,24167
6077002503,60770025.03,20469
6077002504,60770025.04,55147
6077002701,60770027.01,38571
6077002702,60770027.02,41348
6077002800,60770028,51726
6077003106,60770031.06,62375
6077003108,60770031.08,44232
6077003109,60770031.09,55727
6077003110,60770031.1,34828
6077003111,60770031.11,38144
6077003112,60770031.12,57688
6077003113,60770031.13,29722
6077003114,60770031.14,101949
6077003203,60770032.03,62228
6077003205,60770032.05,58640
6077003208,60770032.08,78525
6077003209,60770032.09,77879
6077003210,60770032.1,61786
6077003213,60770032.13,60833
6077003214,60770032.14,87308
6077003215,60770032.15,48366
6077003216,60770032.16,62270
6077003217,60770032.17,44123
6077003305,60770033.05,47589
6077003306,60770033.06,43846
6077003307,60770033.07,29531
6077003308,60770033.08,37933
6077003310,60770033.1,36207
6077003311,60770033.11,41667
6077003312,60770033.12,26505
6077003313,60770033.13,27486
6077003403,60770034.03,59554
6077003404,60770034.04,34365
6077003405,60770034.05,41272
6077003406,60770034.06,25197
6077003407,60770034.07,31250
6077003409,60770034.09,32643
6077003410,60770034.1,52585
6077003500,60770035,70768
6077003601,60770036.01,53875
6077003602,60770036.02,53000
6077003700,60770037,32986
6077003801,60770038.01,57012
6077003802,60770038.02,63125
6077003803,60770038.03,40583
6077003900,60770039,51313
6077004001,60770040.01,40050
6077004002,60770040.02,102159
6077004102,60770041.02,74820
6077004104,60770041.04,95494
6077004105,60770041.05,72245
6077004106,60770041.06,64821
6077004201,60770042.01,57244
6077004202,60770042.02,70673
6077004203,60770042.03,36641
6077004204,60770042.04,49837
6077004302,60770043.02,36828
6077004303,60770043.03,63565
6077004305,60770043.05,69630
6077004307,60770043.07,51591
6077004308,60770043.08,40948
6077004402,60770044.02,54907
6077004403,60770044.03,38564
6077004404,60770044.04,32281
6077004501,60770045.01,45536
6077004502,60770045.02,28368
6077004600,60770046,54500
6077004701,60770047.01,52039
6077004703,60770047.03,70515
6077004704,60770047.04,68566
6077004800,60770048,68441
6077004901,60770049.01,62364
6077004902,60770049.02,61938
6077005001,60770050.01,69180
6077005003,60770050.03,98594
6077005004,60770050.04,75574
6077005106,60770051.06,81667
6077005108,60770051.08,49844
6077005109,60770051.09,41378
6077005110,60770051.1,49386
6077005113,60770051.13,69115
6077005114,60770051.14,85404
6077005119,60770051.19,67244
6077005122,60770051.22,77183
6077005123,60770051.23,64125
6077005124,60770051.24,53207
6077005125,60770051.25,49000
6077005126,60770051.26,44219
6077005127,60770051.27,77589
6077005129,60770051.29,52339
6077005130,60770051.3,59137
6077005131,60770051.31,63438
6077005132,60770051.32,41810
6077005133,60770051.33,65558
6077005134,60770051.34,72380
6077005135,60770051.35,77846
6077005202,60770052.02,97041
6077005206,60770052.06,109357
6077005207,60770052.07,99716
6077005208,60770052.08,89524
6077005209,60770052.09,101833
6077005210,60770052.1,93716
6077005302,60770053.02,58049
6077005303,60770053.03,43895
6077005305,60770053.05,64549
6077005307,60770053.07,60963
6077005308,60770053.08,70489
6077005403,60770054.03,83906
6077005405,60770054.05,61667
6077005406,60770054.06,51130
6077005501,60770055.01,50119
6077005502,60770055.02,93125
6079010002,60790100.02,77454
6079010016,60790100.16,61712
6079010101,60790101.01,71875
6079010102,60790101.02,48678
6079010201,60790102.01,85592
6079010202,60790102.02,66696
6079010204,60790102.04,61229
6079010205,60790102.05,67742
6079010300,60790103,79787
6079010403,60790104.03,59364
6079010404,60790104.04,60263
6079010503,60790105.03,51250
6079010504,60790105.04,58365
6079010602,60790106.02,59359
6079010603,60790106.03,52174
6079010701,60790107.01,72645
6079010703,60790107.03,47306
6079010707,60790107.07,73833
6079010901,60790109.01,4774
6079010902,60790109.02,17500
6079011001,60790110.01,62468
6079011002,60790110.02,47526
6079011101,60790111.01,40292
6079011102,60790111.02,50777
6079011103,60790111.03,40783
6079011200,60790112,41921
6079011300,60790113,70642
6079011400,60790114,
6079011501,60790115.01,53056
6079011503,60790115.03,91641
6079011504,60790115.04,137917
6079011600,60790116,97487
6079011701,60790117.01,81853
6079011704,60790117.04,67557
6079011800,60790118,88859
6079011901,60790119.01,52391
6079011902,60790119.02,55920
6079012000,60790120,51601
6079012102,60790121.02,65489
6079012200,60790122,54155
6079012302,60790123.02,98571
6079012304,60790123.04,80649
6079012401,60790124.01,64875
6079012402,60790124.02,71044
6079012502,60790125.02,60850
6079012503,60790125.03,57672
6079012505,60790125.05,80978
6079012600,60790126,71586
6079012702,60790127.02,78281
6079012704,60790127.04,82031
6079012800,60790128,40461
6079012900,60790129,69224
6079013000,60790130,77750
6081600100,60816001,89533
6081600200,60816002,67855
6081600300,60816003,94640
6081600401,60816004.01,80184
6081600402,60816004.02,81063
6081600500,60816005,104474
6081600600,60816006,76932
6081600700,60816007,68685
6081600800,60816008,51111
6081600900,60816009,99013
6081601000,60816010,92375
6081601100,60816011,97708
6081601200,60816012,86731
6081601300,60816013,59328
6081601400,60816014,75104
6081601501,60816015.01,95357
6081601502,60816015.02,61741
6081601601,60816016.01,73611
6081601603,60816016.03,105000
6081601604,60816016.04,95300
6081601605,60816016.05,98793
6081601700,60816017,94769
6081601800,60816018,102276
6081601901,60816019.01,77636
6081601902,60816019.02,90509
6081602000,60816020,90395
6081602100,60816021,62452
6081602200,60816022,58832
6081602300,60816023,83889
6081602400,60816024,85449
6081602500,60816025,113401
6081602600,60816026,95972
6081602700,60816027,101221
6081602800,60816028,116854
6081602900,60816029,100563
6081603000,60816030,86429
6081603100,60816031,115724
6081603200,60816032,110524
6081603300,60816033,105000
6081603400,60816034,112159
6081603700,60816037,89836
6081603801,60816038.01,72841
6081603802,60816038.02,105714
6081603900,60816039,102346
6081604000,60816040,105227
6081604101,60816041.01,78750
6081604102,60816041.02,75149
6081604200,60816042,73611
6081604400,60816044,77885
6081604500,60816045,119471
6081604600,60816046,115375
6081604700,60816047,120227
6081604800,60816048,93618
6081604900,60816049,103631
6081605000,60816050,127054
6081605100,60816051,102167
6081605200,60816052,149722
6081605300,60816053,113984
6081605400,60816054,92411
6081605500,60816055,88321
6081605600,60816056,211818
6081605700,60816057,218849
6081605800,60816058,184167
6081605900,60816059,81586
6081606000,60816060,64850
6081606100,60816061,68229
6081606200,60816062,62882
6081606300,60816063,81394
6081606400,60816064,95774
6081606500,60816065,199886
6081606600,60816066,102195
6081606700,60816067,136806
6081606800,60816068,129013
6081606900,60816069,147031
6081607000,60816070,129375
6081607100,60816071,138482
6081607200,60816072,82361
6081607300,60816073,122383
6081607400,60816074,87105
6081607500,60816075,103824
6081607600,60816076,102825
6081607701,60816077.01,88508
6081607702,60816077.02,103462
6081607800,60816078,104125
6081607900,60816079,111656
6081608001,60816080.01,123882
6081608002,60816080.02,144286
6081608004,60816080.04,120032
6081608013,60816080.13,140190
6081608023,60816080.23,136111
6081608100,60816081,90846
6081608200,60816082,152898
6081608300,60816083,134630
6081608400,60816084,100838
6081608501,60816085.01,110217
6081608502,60816085.02,105673
6081608600,60816086,89940
6081608700,60816087,129438
6081608800,60816088,170192
6081608900,60816089,107698
6081609000,60816090,94219
6081609100,60816091,103977
6081609201,60816092.01,87378
6081609202,60816092.02,85339
6081609300,60816093,140556
6081609400,60816094,197798
6081609500,60816095,166944
6081609601,60816096.01,150500
6081609602,60816096.02,138000
6081609603,60816096.03,144275
6081609700,60816097,158500
6081609800,60816098,133167
6081609900,60816099,175643
6081610000,60816100,91725
6081610100,60816101,76394
6081610201,60816102.01,54250
6081610202,60816102.02,49573
6081610203,60816102.03,53611
6081610302,60816103.02,60257
6081610303,60816103.03,159059
6081610304,60816103.04,115286
6081610400,60816104,62594
6081610500,60816105,57083
6081610601,60816106.01,57480
6081610602,60816106.02,116736
6081610700,60816107,75229
6081610800,60816108,58500
6081610900,60816109,66019
6081611000,60816110,100204
6081611100,60816111,150679
6081611200,60816112,133203
6081611300,60816113,121760
6081611400,60816114,250001
6081611500,60816115,250001
6081611600,60816116,161250
6081611700,60816117,54856
6081611800,60816118,64135
6081611900,60816119,57349
6081612000,60816120,61667
6081612100,60816121,53693
6081612500,60816125,120054
6081612600,60816126,133241
6081612700,60816127,238375
6081612800,60816128,217321
6081612900,60816129,168371
6081613000,60816130,123750
6081613200,60816132,217188
6081613300,60816133,219926
6081613400,60816134,208594
6081613501,60816135.01,101026
6081613502,60816135.02,125803
6081613600,60816136,94481
6081613700,60816137,105275
6081613800,60816138,82192
6081613900,60816139,146307
6081614000,60816140,117050
6081984300,60819843,
6083000101,60830001.01,54250
6083000102,60830001.02,69412
6083000103,60830001.03,144868
6083000200,60830002,85481
6083000301,60830003.01,52083
6083000302,60830003.02,54444
6083000400,60830004,72453
6083000501,60830005.01,120938
6083000502,60830005.02,96786
6083000600,60830006,84219
6083000700,60830007,119514
6083000801,60830008.01,66411
6083000804,60830008.04,51711
6083000900,60830009,36794
6083001000,60830010,45074
6083001101,60830011.01,57554
6083001102,60830011.02,55245
6083001203,60830012.03,61193
6083001206,60830012.06,53565
6083001208,60830012.08,88640
6083001304,60830013.04,99679
6083001306,60830013.06,100250
6083001402,60830014.02,107188
6083001500,60830015,173625
6083001601,60830016.01,106927
6083001604,60830016.04,53373
6083001704,60830017.04,66118
6083001706,60830017.06,73828
6083001800,60830018,46250
6083001901,60830019.01,66509
6083001903,60830019.03,68653
6083001905,60830019.05,88125
6083001906,60830019.06,91713
6083002005,60830020.05,75536
6083002006,60830020.06,86250
6083002007,60830020.07,68368
6083002008,60830020.08,75694
6083002009,60830020.09,76048
6083002010,60830020.1,83450
6083002011,60830020.11,66069
6083002012,60830020.12,81888
6083002013,60830020.13,115473
6083002101,60830021.01,42176
6083002102,60830021.02,61802
6083002103,60830021.03,40137
6083002205,60830022.05,46053
6083002206,60830022.06,34597
6083002209,60830022.09,55740
6083002210,60830022.1,87776
6083002211,60830022.11,67917
6083002303,60830023.03,46201
6083002304,60830023.04,39258
6083002305,60830023.05,49063
6083002306,60830023.06,62663
6083002402,60830024.02,56056
6083002403,60830024.03,33350
6083002404,60830024.04,39583
6083002502,60830025.02,41971
6083002604,60830026.04,134688
6083002606,60830026.06,62127
6083002702,60830027.02,31529
6083002703,60830027.03,45807
6083002705,60830027.05,29980
6083002706,60830027.06,43389
6083002707,60830027.07,46000
6083002708,60830027.08,53182
6083002802,60830028.02,63000
6083002806,60830028.06,61181
6083002808,60830028.08,77406
6083002809,60830028.09,86331
6083002906,60830029.06,95240
6083002907,60830029.07,107313
6083002909,60830029.09,99167
6083002913,60830029.13,91875
6083002914,60830029.14,79028
6083002915,60830029.15,37813
6083002922,60830029.22,77917
6083002924,60830029.24,18333
6083002926,60830029.26,17500
6083002928,60830029.28,23196
6083002930,60830029.3,71339
6083002932,60830029.32,110625
6083003001,60830030.01,68621
6083003004,60830030.04,113625
6083003005,60830030.05,82407
6083003007,60830030.07,123542
6083003102,60830031.02,79081
6083980000,60839800,
6083980100,60839801,
6085500100,60855001,81125
6085500200,60855002,91851
6085500300,60855003,110345
6085500400,60855004,66354
6085500500,60855005,130469
6085500600,60855006,93547
6085500800,60855008,82344
6085500901,60855009.01,61458
6085500902,60855009.02,30682
6085501000,60855010,37988
6085501101,60855011.01,71852
6085501102,60855011.02,82228
6085501200,60855012,69583
6085501300,60855013,82019
6085501401,60855014.01,44052
6085501402,60855014.02,46644
6085501501,60855015.01,41308
6085501502,60855015.02,63516
6085501600,60855016,54269
6085501700,60855017,39780
6085501800,60855018,92574
6085501900,60855019,82417
6085502001,60855020.01,64337
6085502002,60855020.02,46046
6085502101,60855021.01,98867
6085502102,60855021.02,54606
6085502201,60855022.01,57667
6085502202,60855022.02,104643
6085502301,60855023.01,123942
6085502302,60855023.02,83507
6085502400,60855024,124028
6085502500,60855025,146875
6085502601,60855026.01,124539
6085502603,60855026.03,114063
6085502604,60855026.04,87333
6085502701,60855027.01,90000
6085502702,60855027.02,103417
6085502800,60855028,112000
6085502901,60855029.01,100285
6085502902,60855029.02,123150
6085502903,60855029.03,140563
6085502906,60855029.06,86902
6085502907,60855029.07,133598
6085502908,60855029.08,135110
6085502909,60855029.09,91571
6085502910,60855029.1,86445
6085503001,60855030.01,150652
6085503002,60855030.02,116000
6085503003,60855030.03,130000
6085503105,60855031.05,37404
6085503108,60855031.08,85557
6085503110,60855031.1,44780
6085503111,60855031.11,84076
6085503112,60855031.12,54048
6085503113,60855031.13,55331
6085503115,60855031.15,100924
6085503116,60855031.16,67197
6085503117,60855031.17,48636
6085503118,60855031.18,66056
6085503121,60855031.21,50893
6085503122,60855031.22,21978
6085503123,60855031.23,43785
6085503204,60855032.04,65350
6085503207,60855032.07,97250
6085503208,60855032.08,87917
6085503210,60855032.1,70500
6085503211,60855032.11,78287
6085503212,60855032.12,93477
6085503213,60855032.13,42500
6085503214,60855032.14,38851
6085503217,60855032.17,63258
6085503218,60855032.18,41086
6085503304,60855033.04,62955
6085503305,60855033.05,73819
6085503306,60855033.06,63636
6085503312,60855033.12,94913
6085503313,60855033.13,145045
6085503315,60855033.15,77188
6085503321,60855033.21,105000
6085503322,60855033.22,108854
6085503323,60855033.23,110216
6085503324,60855033.24,114643
6085503325,60855033.25,115625
6085503326,60855033.26,170903
6085503327,60855033.27,84875
6085503329,60855033.29,170071
6085503330,60855033.3,185408
6085503331,60855033.31,86705
6085503332,60855033.32,82092
6085503333,60855033.33,139914
6085503334,60855033.34,211442
6085503336,60855033.36,88681
6085503337,60855033.37,82946
6085503401,60855034.01,60455
6085503402,60855034.02,54221
6085503504,60855035.04,71404
6085503506,60855035.06,60733
6085503507,60855035.07,104219
6085503508,60855035.08,67180
6085503509,60855035.09,86181
6085503510,60855035.1,56051
6085503511,60855035.11,97862
6085503601,60855036.01,51910
6085503602,60855036.02,49796
6085503703,60855037.03,60877
6085503707,60855037.07,81977
6085503708,60855037.08,71157
6085503709,60855037.09,29545
6085503710,60855037.1,31667
6085503711,60855037.11,65703
6085503712,60855037.12,31903
6085503713,60855037.13,29390
6085503802,60855038.02,87778
6085503803,60855038.03,83173
6085503804,60855038.04,75805
6085503902,60855039.02,59896
6085503903,60855039.03,65250
6085504001,60855040.01,66875
6085504002,60855040.02,57188
6085504101,60855041.01,70824
6085504102,60855041.02,73958
6085504201,60855042.01,138250
6085504202,60855042.02,134063
6085504307,60855043.07,98667
6085504308,60855043.08,121767
6085504311,60855043.11,127348
6085504314,60855043.14,102254
6085504315,60855043.15,95625
6085504316,60855043.16,100536
6085504317,60855043.17,102404
6085504318,60855043.18,57177
6085504319,60855043.19,103153
6085504320,60855043.2,110875
6085504321,60855043.21,100048
6085504322,60855043.22,121625
6085504323,60855043.23,96250
6085504410,60855044.1,87647
6085504411,60855044.11,100701
6085504412,60855044.12,72095
6085504413,60855044.13,100670
6085504414,60855044.14,140610
6085504415,60855044.15,124875
6085504416,60855044.16,107500
6085504417,60855044.17,100750
6085504418,60855044.18,86250
6085504420,60855044.2,113426
6085504421,60855044.21,120268
6085504422,60855044.22,96094
6085504423,60855044.23,116133
6085504504,60855045.04,104332
6085504505,60855045.05,116791
6085504506,60855045.06,93558
6085504507,60855045.07,88191
6085504601,60855046.01,65250
6085504602,60855046.02,77734
6085504700,60855047,81563
6085504802,60855048.02,81008
6085504803,60855048.03,115625
6085504805,60855048.05,87572
6085504806,60855048.06,101908
6085504901,60855049.01,147904
6085505001,60855050.01,124329
6085505006,60855050.06,151180
6085505007,60855050.07,107917
6085505008,60855050.08,127332
6085505009,60855050.09,100425
6085505100,60855051,64676
6085505202,60855052.02,68438
6085505203,60855052.03,93271
6085505301,60855053.01,93816
6085505302,60855053.02,105042
6085505303,60855053.03,76105
6085505304,60855053.04,123616
6085505305,60855053.05,109750
6085505401,60855054.01,103854
6085505402,60855054.02,105868
6085505403,60855054.03,82238
6085505500,60855055,90000
6085505600,60855056,51104
6085505700,60855057,73547
6085505800,60855058,105000
6085505900,60855059,89811
6085506000,60855060,103222
6085506101,60855061.01,100345
6085506102,60855061.02,119904
6085506103,60855061.03,113958
6085506202,60855062.02,123713
6085506203,60855062.03,89583
6085506204,60855062.04,98438
6085506301,60855063.01,84683
6085506302,60855063.02,107500
6085506304,60855063.04,78147
6085506305,60855063.05,51161
6085506401,60855064.01,86056
6085506402,60855064.02,77089
6085506501,60855065.01,49539
6085506502,60855065.02,121053
6085506503,60855065.03,92004
6085506601,60855066.01,94306
6085506603,60855066.03,121833
6085506604,60855066.04,113622
6085506605,60855066.05,79345
6085506606,60855066.06,91136
6085506701,60855067.01,132401
6085506702,60855067.02,105313
6085506703,60855067.03,119896
6085506801,60855068.01,109432
6085506802,60855068.02,117204
6085506803,60855068.03,125417
6085506804,60855068.04,164091
6085506900,60855069,130221
6085507001,60855070.01,152875
6085507002,60855070.02,237656
6085507100,60855071,87500
6085507203,60855072.03,147000
6085507205,60855072.05,149531
6085507206,60855072.06,203250
6085507301,60855073.01,150893
6085507302,60855073.02,171394
6085507401,60855074.01,176552
6085507402,60855074.02,136644
6085507500,60855075,153472
6085507600,60855076,214375
6085507701,60855077.01,177045
6085507702,60855077.02,194318
6085507703,60855077.03,152688
6085507805,60855078.05,125579
6085507806,60855078.06,145213
6085507807,60855078.07,169000
6085507808,60855078.08,174917
6085507903,60855079.03,147000
6085507904,60855079.04,185192
6085507905,60855079.05,130047
6085507906,60855079.06,154432
6085508001,60855080.01,122813
6085508003,60855080.03,121875
6085508004,60855080.04,120315
6085508101,60855081.01,170295
6085508102,60855081.02,144226
6085508202,60855082.02,129103
6085508203,60855082.03,168427
6085508204,60855082.04,144904
6085508301,60855083.01,173359
6085508303,60855083.03,161250
6085508304,60855083.04,90647
6085508401,60855084.01,161111
6085508403,60855084.03,157321
6085508404,60855084.04,127328
6085508503,60855085.03,112411
6085508504,60855085.04,102157
6085508505,60855085.05,134375
6085508507,60855085.07,96648
6085508508,60855085.08,82181
6085508601,60855086.01,124567
6085508602,60855086.02,111038
6085508703,60855087.03,114087
6085508704,60855087.04,104886
6085508800,60855088,117273
6085508900,60855089,82652
6085509000,60855090,78138
6085509102,60855091.02,126094
6085509105,60855091.05,107724
6085509106,60855091.06,98375
6085509107,60855091.07,104167
6085509108,60855091.08,87153
6085509109,60855091.09,146037
6085509201,60855092.01,104375
6085509202,60855092.02,114696
6085509302,60855093.02,121071
6085509303,60855093.03,62152
6085509304,60855093.04,112863
6085509401,60855094.01,90825
6085509403,60855094.03,84091
6085509404,60855094.04,110552
6085509500,60855095,86228
6085509600,60855096,131375
6085509700,60855097,114500
6085509801,60855098.01,134000
6085509802,60855098.02,164813
6085509901,60855099.01,182614
6085509902,60855099.02,138594
6085510001,60855100.01,178029
6085510002,60855100.02,203906
6085510100,60855101,153583
6085510200,60855102,231333
6085510300,60855103,184706
6085510400,60855104,208239
6085510500,60855105,160875
6085510600,60855106,121292
6085510700,60855107,108583
6085510801,60855108.01,173313
6085510802,60855108.02,175417
6085510803,60855108.03,118194
6085510900,60855109,122151
6085511000,60855110,164911
6085511100,60855111,205938
6085511200,60855112,240156
6085511301,60855113.01,99219
6085511302,60855113.02,81029
6085511400,60855114,191528
6085511500,60855115,148750
6085511608,60855116.08,35078
6085511609,60855116.09,100977
6085511701,60855117.01,248750
6085511702,60855117.02,213229
6085511704,60855117.04,225905
6085511705,60855117.05,188750
6085511707,60855117.07,134844
6085511800,60855118,134750
6085511905,60855119.05,135972
6085511907,60855119.07,141161
6085511909,60855119.09,201731
6085511910,60855119.1,198068
6085511911,60855119.11,119402
6085511912,60855119.12,163846
6085511913,60855119.13,164375
6085511914,60855119.14,138676
6085511915,60855119.15,50781
6085511916,60855119.16,116250
6085512001,60855120.01,154322
6085512005,60855120.05,114669
6085512017,60855120.17,78792
6085512019,60855120.19,102595
6085512020,60855120.2,85123
6085512021,60855120.21,91189
6085512022,60855120.22,64231
6085512023,60855120.23,78100
6085512024,60855120.24,90795
6085512025,60855120.25,105491
6085512026,60855120.26,82692
6085512027,60855120.27,77455
6085512029,60855120.29,116699
6085512030,60855120.3,135078
6085512031,60855120.31,118618
6085512032,60855120.32,112159
6085512033,60855120.33,117386
6085512034,60855120.34,117841
6085512035,60855120.35,120482
6085512036,60855120.36,102200
6085512037,60855120.37,119886
6085512038,60855120.38,89297
6085512039,60855120.39,106217
6085512042,60855120.42,68500
6085512043,60855120.43,51000
6085512045,60855120.45,108289
