"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MLY-DUTR-NORMAL","MLY-DUTR-STDDEV","MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-NORMAL","MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-NORMAL","MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","MLY-TAVG-NORMAL","MLY-TAVG-STDDEV","MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","MLY-TMAX-NORMAL","MLY-TMAX-STDDEV","MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","MLY-TMIN-NORMAL","MLY-TMIN-STDDEV"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","06","1.6","-16.3","0.00","0.00","3.56","1","0","-7777","-7777","3.30","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.8","-16.5","300","30","300","296","214","8","1","0","29.5","-16.1","0","0","0","0","1","151","290","299","10.1","-16.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","07","3.1","-16.3","0.00","0.00","0.00","0","0","0","0","-7777","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","21.1","-16.7","310","31","310","310","276","13","2","0","31.5","-16.3","0","0","0","0","1","122","301","310","10.6","-16.7"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","08","2.6","-16.4","0.00","0.00","0.00","0","0","0","0","1.27","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","20.9","-16.9","310","31","310","309","272","11","1","0","31.1","-16.7","0","0","0","0","-7777","120","306","310","10.7","-16.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","09","1.4","-16.4","0.00","1.27","3.81","1","1","0","0","4.57","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.6","-16.4","300","30","300","294","212","7","0","0","29.1","-16.3","0","0","0","0","5","148","296","300","9.9","-16.2"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","10","-1.1","-16.1","4.83","18.54","41.40","3","2","1","0","24.89","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","16.1","-16.8","310","31","309","241","88","1","0","0","24.4","-16.4","0","0","0","-7777","33","251","310","310","7.7","-16.6"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","11","-4.4","-16.2","26.42","55.12","93.22","8","5","2","1","65.79","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.1","-16.4","300","30","218","50","2","0","0","0","17.7","-16.1","0","0","0","3","149","289","300","300","4.4","-16.3"
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","12","-6.6","-16.3","51.05","68.33","142.49","11","7","3","1","94.23","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.6","-16.3","308","26","62","1","0","0","0","0","13.1","-16.4","0","0","1","9","241","307","310","310","1.9","-15.9"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","01","-7.8","-15.7",,,,,,,,"51.82",,,,,,,,,,,,,,"7.4","-16.3","306","23","61","0","0","0","0","0","12.4","-16.2","0","0","3","9","206","306","310","310","2.4","-15.8"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","02","-5.3","-15.9",,,,,,,,"43.94",,,,,,,,,,,,,,"10.2","-16.7","280","28","161","22","0","0","0","0","16.4","-16.3","0","0","0","3","155","275","280","280","3.9","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","03","-3.7","-15.8",,,,,,,,"41.40",,,,,,,,,,,,,,"13.0","-16.2","310","31","267","130","22","0","0","0","20.1","-15.6","0","0","0","1","97","285","310","310","6.0","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","04","-2.0","-16.1",,,,,,,,"20.07",,,,,,,,,,,,,,"15.9","-16.2","300","30","285","203","86","2","0","0","23.8","-15.4","0","0","0","0","42","215","300","300","8.1","-16.7"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","05","-0.8","-16.4",,,,,,,,"10.67",,,,,,,,,,,,,,"20.4","-16.1","310","31","309","289","216","8","1","0","28.9","-15.6","0","0","0","0","2","80","274","310","11.9","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","06","0.1","-16.7",,,,,,,,"3.81",,,,,,,,,,,,,,"23.7","-16.6","300","30","300","298","286","17","2","0","32.6","-16.1","0","0","0","0","0","13","189","296","14.7","-16.8"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","07","0.4","-16.8",,,,,,,,"0.51",,,,,,,,,,,,,,"26.2","-16.2","310","31","310","310","310","26","6","0","35.3","-15.9","0","0","0","0","0","0","89","283","17.1","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","08","1.3","-16.9",,,,,,,,"0.51",,,,,,,,,,,,,,"25.7","-17.2","310","31","310","310","308","27","6","0","35.2","-17.2","0","0","0","0","0","2","121","301","16.2","-16.9"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","09","1.2","-16.3",,,,,,,,"4.32",,,,,,,,,,,,,,"22.9","-16.6","300","30","300","299","266","18","2","0","32.4","-16.1","0","0","0","0","1","38","237","295","13.5","-16.7"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","10","-0.4","-16.6",,,,,,,,"12.70",,,,,,,,,,,,,,"17.5","-16.4","310","31","308","266","148","3","0","0","26.2","-16.1","0","0","0","0","32","199","305","310","8.8","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","11","-3.5","-15.8",,,,,,,,"25.40",,,,,,,,,,,,,,"11.1","-16.4","300","30","223","76","8","0","0","0","18.2","-15.8","0","0","0","4","156","293","299","300","3.9","-16.4"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","12","-6.9","-15.7",,,,,,,,"41.40",,,,,,,,,,,,,,"6.9","-16.2","308","24","49","1","0","0","0","0","12.4","-16.3","0","0","2","12","234","305","310","310","1.5","-15.6"
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","01",,,"60.71","145.03","205.49","11","9","4","2","150.88","0.0","0.0","0.0","0","-7777","0","0","0","2.5","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","02",,,"57.91","95.76","159.00","10","8","4","1","110.74","0.0","0.0","0.0","-7777","-7777","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","03",,,"56.90","83.06","128.27","10","8","3","1","99.31","0.0","0.0","0.0","-7777","-7777","0","0","0","-7777","-7777","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","04",,,"23.37","46.23","63.50","6","5","1","1","49.78","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","05",,,"7.62","24.89","46.99","5","4","1","0","40.39","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","06",,,"0.00","11.68","25.65","2","2","0","0","16.00","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","07",,,"0.00","0.00","0.76","0","0","0","-7777","4.06","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","08",,,"0.00","0.00","6.10","1","1","0","-7777","6.60","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","09",,,"0.00","8.13","43.94","2","1","1","0","28.19","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","10",,,"11.94","33.53","74.42","5","3","1","1","42.93","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","11",,,"31.75","69.85","141.73","9","6","3","1","91.19","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","12",,,"65.28","128.52","185.17","11","9","4","2","136.65","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","01",,,"16.26","43.18","72.39","10","5","1","0","49.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","02",,,"18.80","35.31","74.17","9","6","1","0","49.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","03",,,"12.19","23.11","60.20","8","4","1","0","41.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","04",,,"6.60","14.99","24.64","6","2","0","-7777","20.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","05",,,"3.81","9.65","16.76","5","2","-7777","0","13.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","06",,,"0.00","3.81","10.67","4","1","0","-7777","8.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","07",,,"1.78","8.64","18.29","4","2","0","0","10.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","08",,,"4.57","6.86","14.22","4","2","0","-7777","12.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","09",,,"3.30","7.37","24.38","4","2","0","0","14.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","10",,,"4.06","10.16","25.15","4","2","0","0","17.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","11",,,"1.52","27.43","53.59","7","4","1","0","38.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","12",,,"16.26","40.64","66.29","7","3","1","0","43.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","01","-0.1","-14.8","30.48","78.49","126.49","8","6","2","1","86.36","88.9","419.1","685.8","5","4","3","2","1","500.4","24","21","20","11","-2.8","-15.4","188","6","4","0","0","0","0","2","6.0","-15.7","5","142","236","30","310","310","310","310","-11.7","-14.4"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","02","-0.3","-14.4","25.15","69.34","125.73","7","5","2","1","86.11","149.9","368.3","723.9","4","4","2","1","1","490.2","22","19","16","12","-1.4","-15.8","195","8","14","0","0","0","0","2","7.3","-15.4","3","86","199","27","280","280","280","280","-10.2","-14.9"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","03","-0.1","-15.4","32.77","60.71","98.55","8","6","2","1","70.36","127.0","254.0","508.0","4","4","2","1","0","378.5","13","11","9","5","1.8","-16.1","268","17","61","6","0","0","0","0","10.7","-15.3","1","33","157","30","310","310","310","310","-7.1","-16.2"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","04","1.2","-15.7","14.99","30.99","50.80","5","4","1","0","34.54","0.0","58.4","190.5","2","2","1","0","0","165.1","3","2","1","1","4.7","-16.1","285","22","131","39","2","0","0","-7777","14.2","-15.2","0","3","79","28","300","300","300","300","-4.7","-16.5"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","05","2.9","-15.3","7.11","20.57","30.99","5","3","1","0","24.89","0.0","0.0","50.8","1","1","0","-7777","0","27.9","1","0","0","0","8.8","-16.2","308","29","230","123","28","0","0","0","19.2","-15.3","0","-7777","20","21","300","310","310","310","-1.6","-16.5"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","06","5.7","-15.6","4.06","9.91","22.61","3","2","0","0","13.46","0.0","0.0","0.0","-7777","-7777","0","0","0","2.5","-7777","0","0","0","12.6","-16.6","300","30","281","231","109","1","0","0","24.3","-15.7","0","0","3","12","262","298","300","300","0.9","-16.7"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","07","8.5","-16.3","0.00","4.57","19.56","2","1","0","0","11.68","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","16.1","-16.3","310","31","309","302","242","6","0","0","29.2","-15.9","0","0","0","6","215","303","310","310","2.9","-16.4"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","08","9.3","-15.8","0.00","2.54","16.26","2","1","0","-7777","9.65","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","15.4","-16.9","310","31","309","301","239","5","-7777","0","28.9","-16.2","0","0","0","9","253","307","310","310","1.9","-16.8"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","09","8.4","-15.1","0.51","6.35","32.26","3","2","0","0","22.61","0.0","0.0","0.0","0","0","0","0","0","5.1","0","0","0","0","11.9","-16.7","300","30","282","240","131","1","-7777","0","25.0","-15.6","0","0","7","20","291","300","300","300","-1.2","-16.7"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","10","5.4","-14.3","8.64","26.16","54.10","4","3","1","0","37.59","0.0","0.0","0.0","0","0","0","0","0","15.2","1","0","0","0","7.3","-16.4","305","28","226","130","22","0","0","0","18.9","-15.1","0","3","78","28","306","310","310","310","-4.3","-16.2"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","11","0.5","-14.8","21.59","63.50","102.87","6","5","2","1","72.64","38.1","127.0","584.2","3","2","1","1","0","294.6","6","4","3","1","1.8","-16.1","253","17","71","10","0","0","0","1","10.9","-15.1","1","39","172","29","300","300","300","300","-7.3","-16.1"
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","12","-1.6","-15.2","40.89","64.52","143.76","8","6","3","1","99.82","152.4","292.1","939.8","5","4","3","2","1","556.3","21","18","12","6","-2.5","-15.7","182","5","3","0","0","0","0","3","5.6","-16.1","3","118","228","30","309","310","310","310","-10.6","-14.8"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","01","-0.8","-15.8",,,,,,,,"84.33",,,,,,,,,,,,,,"10.1","-16.6","310","31","227","95","8","0","0","0","18.6","-16.1","0","0","2","11","243","304","310","310","1.7","-16.4"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","02","-2.4","-15.1",,,,,,,,"78.99",,,,,,,,,,,,,,"10.6","-16.7","280","27","185","74","15","0","0","0","18.2","-16.1","0","0","0","6","190","274","280","280","2.8","-16.0"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","03","-2.8","-15.4",,,,,,,,"78.23",,,,,,,,,,,,,,"11.6","-16.6","310","31","234","101","21","0","0","0","19.1","-15.8","0","0","0","4","172","299","310","310","4.1","-16.4"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","04","-2.1","-16.5",,,,,,,,"35.56",,,,,,,,,,,,,,"13.3","-16.4","300","30","260","142","47","1","0","0","21.2","-15.8","0","0","0","1","109","282","300","300","5.4","-16.8"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","05","-2.2","-16.0",,,,,,,,"7.62",,,,,,,,,,,,,,"16.4","-16.3","310","31","304","227","84","2","0","0","24.2","-15.7","0","0","0","0","20","209","310","310","8.6","-16.7"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","06","-0.5","-15.5",,,,,,,,"3.05",,,,,,,,,,,,,,"19.4","-16.2","300","30","300","285","194","4","1","0","28.1","-15.6","0","0","0","0","1","118","294","299","10.8","-16.1"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","07","0.2","-16.0",,,,,,,,"3.30",,,,,,,,,,,,,,"22.3","-16.9","310","31","310","310","290","12","1","0","31.3","-16.1","0","0","0","0","0","39","247","309","13.3","-17.2"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","08","0.4","-16.7",,,,,,,,"3.81",,,,,,,,,,,,,,"23.3","-16.8","310","31","310","309","295","16","1","0","32.4","-16.6","0","0","0","0","0","21","201","309","14.2","-16.9"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","09","0.6","-15.9",,,,,,,,"7.37",,,,,,,,,,,,,,"21.4","-16.0","300","30","299","288","235","12","1","0","30.6","-15.7","0","0","0","0","0","81","248","299","12.2","-15.9"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","10","-0.2","-15.6",,,,,,,,"18.29",,,,,,,,,,,,,,"17.4","-16.4","310","31","309","249","154","4","0","0","26.2","-15.6","0","0","0","0","29","206","306","310","8.7","-16.6"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","11","-0.4","-16.3",,,,,,,,"30.23",,,,,,,,,,,,,,"13.1","-16.0","300","30","266","163","42","1","0","0","21.7","-15.7","0","0","0","3","159","278","300","300","4.3","-16.0"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","12","-0.9","-15.8",,,,,,,,"56.64",,,,,,,,,,,,,,"9.8","-16.8","310","31","209","93","7","0","0","0","18.2","-16.1","0","0","0","13","254","304","310","310","1.3","-16.9"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","01","-3.6","-16.2",,,,,,,,"67.31",,,,,,,,,,,,,,"11.7","-16.8","310","31","252","75","15","0","0","0","18.8","-16.6","0","0","0","2","159","293","310","310","4.6","-16.6"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","02","-5.6","-15.4",,,,,,,,"77.98",,,,,,,,,,,,,,"12.3","-16.3","280","28","223","51","10","0","0","0","18.4","-16.6","0","0","0","0","82","244","280","280","6.2","-15.4"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","03","-7.2","-16.4",,,,,,,,"56.13",,,,,,,,,,,,,,"13.2","-16.7","310","31","270","49","7","0","0","0","18.4","-16.6","0","0","0","0","40","231","310","310","7.8","-16.3"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","04","-7.4","-16.8",,,,,,,,"24.64",,,,,,,,,,,,,,"14.8","-16.7","300","30","296","70","7","0","0","0","19.9","-16.7","0","0","0","0","8","169","294","300","9.6","-16.4"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","05","-8.9","-16.5",,,,,,,,"6.60",,,,,,,,,,,,,,"16.6","-16.7","310","31","310","131","10","0","0","0","20.9","-16.3","0","0","0","0","0","65","281","310","12.1","-16.7"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","06","-9.8","-16.7",,,,,,,,"2.79",,,,,,,,,,,,,,"18.5","-16.9","300","30","300","230","9","0","0","0","22.5","-16.7","0","0","0","0","0","11","189","300","14.6","-16.9"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","07","-9.7","-16.9",,,,,,,,"3.05",,,,,,,,,,,,,,"20.3","-17.0","310","31","310","305","40","0","0","0","24.4","-16.9","0","0","0","0","0","0","96","308","16.3","-16.9"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","08","-9.4","-16.6",,,,,,,,"3.81",,,,,,,,,,,,,,"20.8","-16.7","310","31","310","310","54","0","0","0","24.9","-16.3","0","0","0","0","0","1","91","309","16.6","-16.8"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","09","-8.1","-15.6",,,,,,,,"6.10",,,,,,,,,,,,,,"19.9","-16.4","300","30","300","289","51","0","0","0","24.7","-16.9","0","0","0","0","0","12","163","299","15.1","-15.5"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","10","-5.8","-15.4",,,,,,,,"17.78",,,,,,,,,,,,,,"17.2","-16.7","310","31","310","221","48","0","0","0","23.2","-16.5","0","0","0","0","7","124","272","310","11.2","-16.0"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","11","-3.4","-16.2",,,,,,,,"26.16",,,,,,,,,,,,,,"13.8","-16.7","300","30","292","115","22","0","0","0","21.0","-16.4","0","0","0","0","66","259","299","300","6.6","-16.5"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","12","-3.7","-15.9",,,,,,,,"54.61",,,,,,,,,,,,,,"11.4","-17.1","310","31","264","61","5","0","0","0","18.5","-16.6","0","0","0","2","174","290","310","310","4.4","-16.6"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","01","-6.9","-15.9","73.66","191.01","294.39","10","8","5","3","202.44",,,,,,,,,,,,,,"1.5","-16.2","210","9","8","0","0","0","0","2","6.9","-15.9","0","14","73","26","310","310","310","310","-3.9","-15.9"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","02","-6.4","-16.1","121.41","180.34","230.89","11","9","5","3","204.22",,,,,,,,,,,,,,"1.3","-16.1","188","8","13","0","0","0","0","2","7.0","-15.7","0","11","76","24","278","280","280","280","-4.3","-16.0"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","03","-6.1","-16.2","63.50","125.48","218.19","11","9","4","2","166.12",,,,,,,,,,,,,,"2.4","-15.8","236","12","17","0","0","0","0","1","8.3","-15.5","0","8","61","25","310","310","310","310","-3.4","-15.8"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","04","-5.7","-16.5","35.56","66.55","147.32","8","7","3","1","96.27",,,,,,,,,,,,,,"4.3","-15.7","254","16","57","4","0","0","0","1","10.4","-15.6","0","2","35","19","289","300","300","300","-1.7","-15.7"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","05","-5.6","-16.4","19.30","50.04","78.49","6","5","1","1","54.61",,,,,,,,,,,,,,"7.9","-15.9","294","24","129","28","1","0","0","0","14.0","-15.5","0","0","2","9","252","305","310","310","1.8","-16.1"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","06","-4.3","-16.6","0.00","12.70","27.94","2","2","1","0","16.76",,,,,,,,,,,,,,"11.9","-16.2","299","29","227","101","5","0","0","0","18.7","-15.8","0","0","0","2","120","281","294","300","5.2","-16.4"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","07","-3.7","-17.0","0.00","2.54","13.72","2","1","0","0","11.94",,,,,,,,,,,,,,"15.9","-16.2","310","31","303","233","31","0","0","0","22.9","-16.1","0","0","0","0","30","204","294","310","8.9","-16.3"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","08","-3.7","-16.9","0.00","0.00","6.60","1","1","0","0","4.83",,,,,,,,,,,,,,"15.7","-16.8","310","31","304","235","23","0","0","0","22.8","-16.6","0","0","0","-7777","22","213","299","310","8.7","-16.8"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","09","-4.3","-16.4","2.03","7.62","27.94","2","2","1","0","21.34",,,,,,,,,,,,,,"12.8","-16.1","299","29","245","136","5","0","0","0","19.6","-15.6","0","0","0","2","91","272","290","300","6.1","-16.4"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","10","-5.8","-16.2","12.70","56.90","118.11","5","4","2","1","65.79",,,,,,,,,,,,,,"8.4","-16.0","297","25","142","31","0","0","0","-7777","14.4","-15.3","0","0","1","7","226","307","310","310","2.4","-16.6"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","11","-6.9","-16.4","50.04","82.55","213.11","8","7","3","2","112.52",,,,,,,,,,,,,,"4.1","-16.3","250","14","32","-7777","0","0","0","1","9.5","-15.9","0","1","26","18","291","300","300","300","-1.3","-16.6"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","12","-7.7","-16.1","88.65","160.27","261.62","10","9","5","2","182.12",,,,,,,,,,,,,,"1.7","-16.2","212","8","9","0","0","0","0","3","6.7","-15.9","0","6","63","25","310","310","310","310","-3.4","-16.0"
"USC00044297","IRON MOUNTAIN, CA US","34.1472","-115.1219","281.0","01","-6.3","-16.3","1.52","7.37","17.27","3","1","0","0","15.24","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","13.5","-16.4","310","31","261","97","2","0","0","0","19.2","-16.1","0","0","0","0","41","244","306","310","7.8","-16.4"
