STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV,COUNTY,geometry
USC00041130,"BRUSH CREEK RANGER STATION, CA US",39.6949,-121.3452,1085.1,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Butte,"c(-121.3452, 39.6949)"
USC00041130,"BRUSH CREEK RANGER STATION, CA US",39.6949,-121.3452,1085.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Butte,"c(-121.3452, 39.6949)"
USC00041130,"BRUSH CREEK RANGER STATION, CA US",39.6949,-121.3452,1085.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Butte,"c(-121.3452, 39.6949)"
USC00041130,"BRUSH CREEK RANGER STATION, CA US",39.6949,-121.3452,1085.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Butte,"c(-121.3452, 39.6949)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,01,-7.7,-16.9,54.86,187.96,279.15,9,7,4,3,198.37,241.3,838.2,1549.4,7,7,4,3,1,891.5,26,26,25,22,1.9,-16,207,10,10,0,0,0,0,3,6.9,-15.8,0,7,68,23,305,310,310,310,-3.2,-16.1,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,02,-7.6,-16.6,96.77,160.27,264.67,10,8,4,2,186.18,355.6,820.4,1247.1,7,7,4,3,1,983,27,27,26,23,1.7,-15.9,177,9,12,0,0,0,0,3,6.8,-15.6,0,6,65,21,278,280,280,280,-3.4,-16.1,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,03,-7.4,-16.7,69.09,146.05,239.27,10,8,4,2,169.42,302.3,820.4,1574.8,8,7,5,4,1,1099.8,29,29,29,28,2.7,-15.6,220,12,19,0,0,0,0,2,7.9,-15.3,0,2,54,22,301,310,310,310,-2.4,-15.8,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,04,-7.1,-16.6,36.83,67.06,134.62,8,6,3,1,92.71,91.4,251.5,533.4,5,4,2,2,1,414,20,18,17,15,4.8,-15.6,241,15,66,6,0,0,0,1,10.2,-15.2,0,1,26,16,261,300,300,300,-0.6,-15.8,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,05,-6.3,-16.7,7.62,28.7,63.25,4,3,1,1,40.64,0,20.3,154.9,2,1,1,0,-7777,96.5,6,6,5,4,9.2,-15.3,292,25,156,48,2,0,0,-7777,14.9,-14.9,0,0,3,7,180,292,310,310,3.5,-15.7,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,06,-5.1,-16.7,0,2.03,18.8,2,1,0,0,13.46,0,0,0,0,0,0,0,0,10.2,1,1,0,0,14.1,-16,299,29,252,152,23,0,0,0,20.4,-15.6,0,0,0,1,55,211,298,300,7.8,-16.3,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,07,-4.3,-16.9,0,0.51,4.06,1,1,0,0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,-16.2,310,31,306,271,96,0,0,0,24.9,-16,0,0,0,0,6,90,285,310,11.5,-16.2,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,08,-4.2,-16.8,0,0.76,4.57,1,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,-16.7,310,31,307,271,92,0,0,0,24.8,-16.4,0,0,0,0,5,103,292,310,11.2,-16.8,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,09,-4.9,-16.6,0,5.59,32,3,2,1,0,22.86,0,0,0,0,0,-7777,0,0,5.1,0,-7777,0,0,14.8,-15.8,299,29,258,183,30,0,0,0,21.2,-15.5,0,0,-7777,1,52,182,299,300,8.3,-16.1,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,10,-6.3,-16.7,12.45,37.85,89.41,4,3,1,1,62.74,0,0,91.4,1,1,0,0,0,78.7,2,1,0,0,9.9,-15.4,300,26,174,59,0,0,0,-7777,15.7,-15.1,0,0,1,6,157,281,310,310,4.2,-15.6,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,11,-7.4,-16.9,26.67,85.34,183.9,6,5,2,1,108.46,38.1,104.1,546.1,4,3,2,1,0,315,10,8,6,3,4.9,-15.5,247,16,48,4,0,0,0,1,10.1,-15.3,0,1,24,15,253,300,300,300,-0.3,-15.7,Tulare,"c(-118.9631, 36.7394)"
USC00043551,"GRANT GROVE, CA US",36.7394,-118.9631,2011.7,12,-8,-17.1,75.44,156.72,246.38,8,6,4,2,169.42,147.3,604.5,1069.3,6,5,3,2,1,678.2,22,20,18,15,1.9,-15.9,208,9,12,0,0,0,0,4,6.8,-15.8,0,8,65,23,303,310,310,310,-3,-15.9,Tulare,"c(-118.9631, 36.7394)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,01,-6.4,-16,13.97,42.42,91.95,7,5,2,1,58.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,-15.7,160,5,1,0,0,0,0,6,4.5,-15.2,0,17,166,30,309,310,310,310,-6.9,-15.9,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,02,-6.1,-15.8,25.4,59.69,86.87,7,5,2,1,71.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-15.9,170,7,4,0,0,0,0,3,6.3,-15.2,0,14,101,26,278,280,280,280,-5.4,-16.3,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,03,-4.6,-16,14.22,33.27,60.2,6,4,1,1,47.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,-15.8,268,17,54,2,0,0,0,1,10.4,-15.1,0,0,51,24,304,310,310,310,-2.7,-16.3,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,04,-3.5,-16.5,3.81,10.16,28.96,3,2,0,0,16.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,-15.8,288,23,136,36,0,0,0,0,14.4,-15.3,0,0,11,15,257,299,300,300,0.2,-16.2,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,05,-2.8,-16.3,0.51,7.87,23.11,3,2,0,-7777,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,-15.9,310,29,231,126,15,0,0,0,19.2,-15.4,0,0,0,4,157,296,310,310,4.2,-16.3,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,06,-1.6,-16.6,0.76,3.3,10.16,2,1,-7777,-7777,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,-16.3,300,30,286,235,116,0,0,0,24.6,-15.8,0,0,0,1,36,200,299,300,8.3,-16.6,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,07,-0.7,-17,1.27,5.33,13.72,3,1,0,-7777,11.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,-16.4,310,31,310,306,250,2,0,0,28.8,-16.3,0,0,0,0,1,68,292,310,11.8,-16.4,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,08,-0.6,-16.8,0,7.87,22.61,2,1,0,0,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,-16.9,310,31,310,303,241,1,0,0,28.1,-16.7,0,0,0,0,3,105,305,310,10.9,-16.9,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,09,-0.9,-16.1,0,7.37,11.94,2,1,-7777,0,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,-16.6,300,30,286,241,83,0,0,0,24,-15.9,0,0,0,0,56,253,300,300,7.1,-16.9,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,10,-1.7,-16.2,2.54,13.46,53.34,3,1,1,0,26.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,-16.1,305,29,225,100,5,0,0,0,18.2,-15.4,0,0,3,8,234,307,310,310,2.1,-16.6,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,11,-3.9,-16.2,15.24,36.32,62.48,3,2,1,0,53.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,-15.9,275,20,69,4,0,0,0,1,11.4,-15.5,0,2,45,22,288,299,300,300,-2.4,-16.1,Mono,"c(-119.1194, 37.9567)"
USC00044881,"LEE VINING, CA US",37.9567,-119.1194,2071.7,12,-6.2,-16.4,16,44.2,103.89,6,4,2,1,67.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-15.9,179,6,4,0,0,0,0,5,5.4,-15.6,-7777,14,140,29,307,310,310,310,-6.2,-15.9,Mono,"c(-119.1194, 37.9567)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,01,-9.2,-15.9,NA,NA,NA,NA,NA,NA,NA,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,-16.3,306,23,38,2,0,0,0,0,12,-16.4,0,0,0,5,188,304,310,310,3.4,-15.8,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,02,-8,-16,NA,NA,NA,NA,NA,NA,NA,137.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-16.6,280,27,123,14,0,0,0,0,15.2,-16.3,0,0,0,1,106,268,280,280,5.4,-16.3,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,03,-6.6,-15.7,NA,NA,NA,NA,NA,NA,NA,106.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,-16.3,310,31,211,73,7,0,0,0,18.1,-15.4,0,0,0,0,58,262,310,310,6.9,-16.8,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,04,-4.2,-16.3,NA,NA,NA,NA,NA,NA,NA,49.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,-16.3,300,30,267,168,61,1,0,0,22.1,-15.7,0,0,0,0,21,205,297,300,8.6,-16.8,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,05,-3.3,-16.3,NA,NA,NA,NA,NA,NA,NA,26.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,-15.9,310,31,302,261,166,5,0,0,26.8,-15.2,0,0,0,0,3,74,265,308,12.3,-16.5,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,06,-2.7,-16.2,NA,NA,NA,NA,NA,NA,NA,10.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9,-16.5,300,30,299,295,269,13,2,0,31.5,-15.8,0,0,0,0,0,3,110,289,16.4,-16.9,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,07,-0.7,-17.2,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3,-16.3,310,31,310,310,308,25,6,0,34.8,-16.2,0,0,0,0,0,0,71,273,17.7,-16.3,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,08,-0.7,-16.9,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4,-16.8,310,31,310,308,302,22,4,0,33.9,-16.6,0,0,0,0,0,0,89,295,16.9,-16.9,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,09,-1.7,-16.6,NA,NA,NA,NA,NA,NA,NA,16.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,-16.6,300,30,300,295,249,12,0,0,30.7,-16.1,0,0,0,0,0,12,196,296,14.6,-17,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,10,-3.3,-16.6,NA,NA,NA,NA,NA,NA,NA,51.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,-16.4,310,31,299,250,122,2,0,0,25.1,-16.1,0,0,0,0,2,126,303,310,10.7,-16.4,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,11,-7.3,-16.1,NA,NA,NA,NA,NA,NA,NA,108.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,-16.4,300,29,183,49,1,0,0,0,17,-16,0,0,0,1,73,256,300,300,6.6,-16.4,Butte,"c(-121.61833, 39.49)"
USW00093210,"OROVILLE MUNICIPAL AIRPORT, CA US",39.49,-121.61833,57.9,12,-9.4,-16.1,NA,NA,NA,NA,NA,NA,NA,120.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,-16.4,307,24,33,2,0,0,0,0,11.9,-16.5,0,0,0,5,197,295,310,310,3.5,-15.9,Butte,"c(-121.61833, 39.49)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,01,-7.1,-15.9,32,70.1,107.44,8,6,2,1,71.37,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,-16.4,309,26,103,12,-7777,0,0,0,13.9,-16.1,0,0,0,6,205,302,310,310,3.2,-16.2,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,02,-5.6,-16.1,25.15,59.44,93.22,8,6,2,0,62.74,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,-16.7,280,27,191,49,1,0,0,0,17.4,-16.3,0,0,0,1,112,264,280,280,5.2,-16.6,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,03,-4,-15.9,25.91,50.8,79.76,7,5,2,1,65.79,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-16.3,310,31,274,152,28,0,0,0,20.8,-15.7,0,0,0,0,62,260,310,310,7.1,-16.4,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,04,-2.1,-16.3,5.84,24.64,54.61,5,3,1,0,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,-16.2,300,30,289,215,97,2,0,0,24.3,-15.7,0,0,0,0,33,196,295,300,8.6,-16.4,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,05,-0.2,-16.4,1.27,6.1,18.03,3,1,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,-16.1,310,31,309,290,222,9,1,0,29.3,-15.6,0,0,0,0,2,101,261,308,11.8,-16.3,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,06,0.9,-16.6,0,0,1.02,1,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,-16.6,300,30,300,299,283,20,4,0,33.6,-16.2,0,0,0,0,0,18,174,293,14.9,-16.9,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,07,1.2,-16.8,0,0,0,0,-7777,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,-16.3,310,31,310,310,309,29,12,0,36.7,-16.2,0,0,0,0,0,1,72,268,17.7,-16.3,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,08,1.6,-16.7,0,0,0,0,-7777,-7777,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,-16.9,310,31,310,310,309,28,10,0,36.1,-16.7,0,0,0,0,0,1,103,287,16.8,-16.9,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,09,0.9,-16.4,0,0,4.32,1,1,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,-16.5,300,30,300,298,276,19,3,0,33.1,-16.1,0,0,0,0,0,22,194,296,14.4,-16.6,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,10,-0.8,-16.4,2.29,9.14,32.26,3,2,1,0,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,-16.4,310,31,310,279,171,5,0,0,27.2,-16.1,0,0,0,0,9,145,294,310,10.3,-16.4,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,11,-4.2,-16.2,8.13,35.31,68.33,5,3,1,0,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,-16.3,300,30,235,99,13,0,0,0,19.3,-15.9,0,0,0,1,105,278,300,300,5.7,-16.4,Tulare,"c(-119.0264, 36.3817)"
USC00044890,"LEMON COVE, CA US",36.3817,-119.0264,156.4,12,-6.7,-16.1,31.5,51.31,73.15,7,5,2,0,55.88,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,-16.5,308,26,100,7,0,0,0,0,13.8,-16.4,0,0,0,6,215,304,310,310,2.8,-16.1,Tulare,"c(-119.0264, 36.3817)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,01,-9.4,-16.4,91.19,201.42,369.06,11,9,6,4,260.1,114.3,444.5,723.9,6,5,3,2,1,523.2,NA,NA,NA,NA,2.4,-16.3,206,8,4,0,0,0,0,2,6.7,-15.9,0,1,24,23,308,310,310,310,-1.8,-16.4,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,02,-8.8,-15.9,112.52,215.65,349,11,9,5,3,254,241.3,500.4,1117.6,6,5,3,2,1,622.3,NA,NA,NA,NA,2.7,-16.1,187,8,11,0,0,0,0,2,7.2,-15.4,0,2,22,20,277,280,280,280,-1.8,-16.4,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,03,-8,-16.1,95,184.91,291.59,11,9,5,3,209.55,76.2,477.5,701,6,5,3,2,1,576.6,NA,NA,NA,NA,4.3,-15.8,248,15,27,-7777,0,0,0,1,9.2,-15.1,0,0,7,18,297,310,310,310,-0.6,-16.4,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,04,-6.7,-16.1,51.31,81.03,177.29,8,6,3,2,117.86,2.5,132.1,355.6,3,2,2,1,0,276.9,NA,NA,NA,NA,6.7,-15.7,262,19,95,20,-7777,0,0,0,12.3,-15.1,0,0,2,12,249,300,300,300,1.1,-16.3,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,05,-5.2,-16.2,26.92,46.74,103.38,5,4,2,1,66.55,0,0,25.4,1,1,0,0,0,43.2,NA,NA,NA,NA,11.2,-15.6,302,27,201,93,14,-7777,0,0,17.4,-15,0,0,0,4,147,282,310,310,4.9,-16.1,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,06,-3.7,-16.4,0,9.14,29.97,2,1,0,0,20.32,0,0,0,-7777,-7777,0,0,0,-7777,NA,NA,NA,NA,15.7,-16.2,300,30,273,206,66,0,0,0,22.8,-15.7,0,0,0,0,35,192,298,300,8.7,-16.5,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,07,-3,-16.7,0,0,1.78,1,0,-7777,-7777,3.3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19.5,-16.3,310,31,308,293,172,1,0,0,26.9,-16.2,0,0,0,-7777,3,69,277,310,12.1,-16.2,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,08,-3,-16.8,0,0,1.02,1,0,-7777,0,2.29,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19.1,-16.7,310,31,309,294,159,1,0,0,26.5,-16.4,0,0,0,0,1,77,288,310,11.7,-16.8,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,09,-4.2,-16.8,0,7.37,18.29,3,2,1,0,21.34,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,15.9,-16.1,300,30,273,212,62,-7777,0,0,22.7,-15.7,0,0,0,0,28,165,295,300,9.2,-16.4,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,10,-5.8,-16.6,34.04,57.4,144.53,5,4,2,1,85.85,0,0,10.2,0,0,0,-7777,0,17.8,NA,NA,NA,NA,11,-15.7,306,27,197,77,8,0,0,0,17,-15.3,0,0,0,3,129,279,310,310,5.1,-16,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,11,-8.1,-16.1,49.53,112.78,245.11,8,7,4,2,163.32,0,76.2,203.2,2,2,1,1,0,210.8,NA,NA,NA,NA,5.4,-15.6,251,16,51,1,0,0,0,0,10.2,-14.9,0,0,7,13,262,300,300,300,0.5,-16.2,Calaveras,"c(-120.3113, 38.2769)"
USC00041277,"CALAVERAS BIG TREES, CA US",38.2769,-120.3113,1431,12,-9.7,-16.2,84.84,189.48,356.36,11,9,5,4,243.33,190.5,434.3,939.8,5,4,3,2,0,523.2,NA,NA,NA,NA,2.2,-16.3,199,7,3,0,0,0,0,3,6.2,-15.8,0,1,23,22,307,310,310,310,-1.8,-16.5,Calaveras,"c(-120.3113, 38.2769)"
USC00041159,"BUCKS CREEK, CA US",39.9372,-121.3147,576.4,01,NA,NA,138.18,237.74,394.72,13,11,7,4,288.54,0,0,0,0,0,0,-7777,0,12.7,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plumas,"c(-121.3147, 39.9372)"
USC00041159,"BUCKS CREEK, CA US",39.9372,-121.3147,576.4,02,NA,NA,117.35,211.84,401.07,12,9,6,4,282.7,0,0,0,0,0,0,0,0,22.9,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plumas,"c(-121.3147, 39.9372)"
USC00041159,"BUCKS CREEK, CA US",39.9372,-121.3147,576.4,03,NA,NA,132.33,197.61,305.82,13,11,7,4,268.99,0,0,0,0,0,0,0,0,2.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plumas,"c(-121.3147, 39.9372)"
USC00041159,"BUCKS CREEK, CA US",39.9372,-121.3147,576.4,04,NA,NA,57.66,100.08,203.96,10,7,4,2,140.97,0,0,0,-7777,-7777,-7777,0,0,2.5,-7777,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plumas,"c(-121.3147, 39.9372)"
USC00041159,"BUCKS CREEK, CA US",39.9372,-121.3147,576.4,05,NA,NA,31.24,56.64,109.47,7,5,2,1,83.82,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plumas,"c(-121.3147, 39.9372)"
